,Lake,d2H
Aq,Vesijarvi,-194.781791219496
Aq,Vesijarvi,-142.721341027447
Aq,Vesijarvi,-187.016974380923
Aq,Vesijarvi,-193.381209708137
Aq,Vesijarvi,-173.598680936053
Aq,Vesijarvi,-156.002614418203
Aq,Vesijarvi,-177.48638223228
Aq,Vesijarvi,-180.156591302781
Aq,Vesijarvi,-123.254392540382
Aq,Vesijarvi,-178.404416861021
Aq,Vesijarvi,-195.608205861442
Aq,Vesijarvi,-170.35350634146
Aq,Vesijarvi,-162.735555931743
Aq,Vesijarvi,-223.111290804029
Aq,Vesijarvi,-146.869722242857
Aq,Vesijarvi,-142.708506874052
Aq,Vesijarvi,-174.495569905712
Aq,Vesijarvi,-134.353965667018
Aq,Vesijarvi,-140.680237802582
Aq,Vesijarvi,-176.731305626434
Aq,Vesijarvi,-187.200791508628
Aq,Vesijarvi,-184.41272564799
Aq,Vesijarvi,-155.272525642466
Aq,Vesijarvi,-168.784957493653
Aq,Vesijarvi,-187.433719648811
Aq,Vesijarvi,-143.655952212597
Aq,Vesijarvi,-167.131502158825
Aq,Vesijarvi,-199.94498963065
Aq,Vesijarvi,-129.405584055161
Aq,Vesijarvi,-139.710370824409
Aq,Vesijarvi,-195.061882058868
Aq,Vesijarvi,-196.77714667592
Aq,Vesijarvi,-198.89483135097
Aq,Vesijarvi,-161.460346371311
Aq,Vesijarvi,-142.736728300484
Aq,Vesijarvi,-183.682380550623
Aq,Vesijarvi,-168.795271649782
Aq,Vesijarvi,-180.605586754199
Aq,Vesijarvi,-168.71438508298
Aq,Vesijarvi,-143.147358640817
Aq,Vesijarvi,-183.571517494341
Aq,Vesijarvi,-167.592669310727
Aq,Vesijarvi,-114.344315827355
Aq,Vesijarvi,-164.338298001989
Aq,Vesijarvi,-175.458877109555
Aq,Vesijarvi,-180.421546070481
Aq,Vesijarvi,-182.060174936029
Aq,Vesijarvi,-190.844170709179
Aq,Vesijarvi,-163.588482125565
Aq,Vesijarvi,-165.284254692876
Aq,Vesijarvi,-222.8195890412
Aq,Vesijarvi,-151.599858345657
Aq,Vesijarvi,-177.663145911621
Aq,Vesijarvi,-145.619039725198
Aq,Vesijarvi,-210.955217326036
Aq,Vesijarvi,-153.741209159982
Aq,Vesijarvi,-189.00974706772
Aq,Vesijarvi,-197.326026590711
Aq,Vesijarvi,-175.042608365871
Aq,Vesijarvi,-174.476184801504
Aq,Vesijarvi,-212.334988449473
Aq,Vesijarvi,-166.969579305727
Aq,Vesijarvi,-170.432544354542
Aq,Vesijarvi,-206.150953202854
Aq,Vesijarvi,-131.993311444259
Aq,Vesijarvi,-166.714401932228
Aq,Vesijarvi,-150.074303076168
Aq,Vesijarvi,-192.491149903016
Aq,Vesijarvi,-151.943290742593
Aq,Vesijarvi,-130.84522655688
Aq,Vesijarvi,-160.938058699155
Aq,Vesijarvi,-139.024342518258
Aq,Vesijarvi,-201.636055055674
Aq,Vesijarvi,-172.150082935231
Aq,Vesijarvi,-147.138449473906
Aq,Vesijarvi,-220.354597657742
Aq,Vesijarvi,-189.169915047849
Aq,Vesijarvi,-201.586160953078
Aq,Vesijarvi,-165.921939237494
Aq,Vesijarvi,-155.974043756669
Aq,Vesijarvi,-182.530900061236
Aq,Vesijarvi,-138.427283292761
Aq,Vesijarvi,-149.875798009935
Aq,Vesijarvi,-213.964242959189
Aq,Vesijarvi,-189.005863063961
Aq,Vesijarvi,-225.725812975178
Aq,Vesijarvi,-177.293194280154
Aq,Vesijarvi,-162.893641403882
Aq,Vesijarvi,-139.942291667443
Aq,Vesijarvi,-197.030604197819
Aq,Vesijarvi,-167.543457560119
Aq,Vesijarvi,-132.291971408312
Aq,Vesijarvi,-174.857651752686
Aq,Vesijarvi,-187.960149065583
Aq,Vesijarvi,-164.126116535878
Aq,Vesijarvi,-144.969929526391
Aq,Vesijarvi,-157.971366155347
Aq,Vesijarvi,-171.282746329199
Aq,Vesijarvi,-189.308079362947
Ter,Vesijarvi,-97.8919428337412
Ter,Vesijarvi,-107.413060081572
Ter,Vesijarvi,-97.3037899580659
Ter,Vesijarvi,-96.9765899471219
Ter,Vesijarvi,-115.005841251626
Ter,Vesijarvi,-95.114540115935
Ter,Vesijarvi,-94.3365204323001
Ter,Vesijarvi,-110.841416226328
Ter,Vesijarvi,-102.414197730926
Ter,Vesijarvi,-88.8646825069716
Ter,Vesijarvi,-100.138893313592
Ter,Vesijarvi,-110.910146358542
Ter,Vesijarvi,-117.642663662677
Ter,Vesijarvi,-110.455163740115
Ter,Vesijarvi,-92.3294607275604
Ter,Vesijarvi,-115.396620939792
Ter,Vesijarvi,-95.1132878067991
Ter,Vesijarvi,-93.9978110451242
Ter,Vesijarvi,-120.177586223819
Ter,Vesijarvi,-100.902459843339
Ter,Vesijarvi,-110.199130966984
Ter,Vesijarvi,-98.457969810239
Ter,Vesijarvi,-103.046883064857
Ter,Vesijarvi,-115.899930792717
Ter,Vesijarvi,-80.7935489118931
Ter,Vesijarvi,-96.9329089249859
Ter,Vesijarvi,-120.382074116293
Ter,Vesijarvi,-112.842825533686
Ter,Vesijarvi,-97.0639362334387
Ter,Vesijarvi,-97.1160234016542
Ter,Vesijarvi,-118.081542519831
Ter,Vesijarvi,-116.63401611176
Ter,Vesijarvi,-90.8363724719698
Ter,Vesijarvi,-100.137858639106
Ter,Vesijarvi,-107.099333276406
Ter,Vesijarvi,-129.016206376674
Ter,Vesijarvi,-122.345892485628
Ter,Vesijarvi,-79.3664558398501
Ter,Vesijarvi,-106.730876945723
Ter,Vesijarvi,-96.1422553604942
Ter,Vesijarvi,-104.623961207433
Ter,Vesijarvi,-89.9535405846309
Ter,Vesijarvi,-93.2762518777567
Ter,Vesijarvi,-92.1252070106171
Ter,Vesijarvi,-97.2761555640231
Ter,Vesijarvi,-75.3481415452241
Ter,Vesijarvi,-90.2339227563882
Ter,Vesijarvi,-99.376161343697
Ter,Vesijarvi,-103.008075918834
Ter,Vesijarvi,-99.1759709008469
Ter,Vesijarvi,-113.483708884331
Ter,Vesijarvi,-107.215030508238
Ter,Vesijarvi,-105.089764772331
Ter,Vesijarvi,-99.1547076826459
Ter,Vesijarvi,-112.602294130518
Ter,Vesijarvi,-113.937440999389
Ter,Vesijarvi,-120.675739451252
Ter,Vesijarvi,-106.849521203498
Ter,Vesijarvi,-105.499978610473
Ter,Vesijarvi,-110.986493693287
Ter,Vesijarvi,-99.3614252906538
Ter,Vesijarvi,-89.8664892344131
Ter,Vesijarvi,-104.973185608154
Ter,Vesijarvi,-113.067436179312
Ter,Vesijarvi,-118.988161004728
Ter,Vesijarvi,-124.932356209688
Ter,Vesijarvi,-101.662815016413
Ter,Vesijarvi,-113.720851793336
Ter,Vesijarvi,-103.488925759003
Ter,Vesijarvi,-111.563762408149
Ter,Vesijarvi,-109.256484124195
Ter,Vesijarvi,-109.528135332408
Ter,Vesijarvi,-101.531333757072
Ter,Vesijarvi,-105.831405749575
Ter,Vesijarvi,-109.772196648537
Ter,Vesijarvi,-104.838404591518
Ter,Vesijarvi,-121.985041844189
Ter,Vesijarvi,-105.744026683756
Ter,Vesijarvi,-92.0001457811489
Ter,Vesijarvi,-100.515267158318
Ter,Vesijarvi,-103.210227175888
Ter,Vesijarvi,-120.212654385194
Ter,Vesijarvi,-121.677675668881
Ter,Vesijarvi,-90.3258325158526
Ter,Vesijarvi,-89.0170485963947
Ter,Vesijarvi,-95.81268244371
Ter,Vesijarvi,-122.780335490386
Ter,Vesijarvi,-75.3199305399625
Ter,Vesijarvi,-103.37140601569
Ter,Vesijarvi,-117.739035066084
Ter,Vesijarvi,-123.517349448995
Ter,Vesijarvi,-110.541407854705
Ter,Vesijarvi,-87.9767636527418
Ter,Vesijarvi,-94.116343540707
Ter,Vesijarvi,-100.6967270349
Ter,Vesijarvi,-109.944955618274
Ter,Vesijarvi,-112.039676080271
Ter,Vesijarvi,-110.737288211376
Ter,Vesijarvi,-119.938681352289
Ter,Vesijarvi,-103.816014360664
Aq,Viippero,-211.77785808844
Aq,Viippero,-154.849634324589
Aq,Viippero,-160.627295676458
Aq,Viippero,-154.692015845958
Aq,Viippero,-177.471012816117
Aq,Viippero,-155.091211627285
Aq,Viippero,-173.559839489275
Aq,Viippero,-197.354758789358
Aq,Viippero,-208.408875879161
Aq,Viippero,-238.265554352717
Aq,Viippero,-180.613770072931
Aq,Viippero,-197.86194711215
Aq,Viippero,-223.437275093534
Aq,Viippero,-180.392850881812
Aq,Viippero,-127.765549458434
Aq,Viippero,-225.684394071163
Aq,Viippero,-221.184227022719
Aq,Viippero,-223.844483539447
Aq,Viippero,-229.279351905589
Aq,Viippero,-195.792952965989
Aq,Viippero,-159.578679188215
Aq,Viippero,-223.380719073738
Aq,Viippero,-195.643549157801
Aq,Viippero,-167.357763297925
Aq,Viippero,-232.655021587117
Aq,Viippero,-140.979122618703
Aq,Viippero,-150.704950807131
Aq,Viippero,-180.930291758765
Aq,Viippero,-175.615157070165
Aq,Viippero,-229.935313839426
Aq,Viippero,-180.269322929876
Aq,Viippero,-163.142174691763
Aq,Viippero,-208.147873696077
Aq,Viippero,-205.275998504737
Aq,Viippero,-191.772152478931
Aq,Viippero,-177.667856619224
Aq,Viippero,-164.459714500522
Aq,Viippero,-185.815036994003
Aq,Viippero,-150.353590117121
Aq,Viippero,-189.639468161079
Aq,Viippero,-191.613658140185
Aq,Viippero,-188.408719248037
Aq,Viippero,-198.148896946666
Aq,Viippero,-170.782100148856
Aq,Viippero,-193.560459851112
Aq,Viippero,-175.749242335692
Aq,Viippero,-187.156037408885
Aq,Viippero,-162.163110394979
Aq,Viippero,-181.19463949784
Aq,Viippero,-219.734203695223
Aq,Viippero,-199.234448279803
Aq,Viippero,-180.215863165489
Aq,Viippero,-238.762560158842
Aq,Viippero,-185.377877201054
Aq,Viippero,-195.961053411759
Aq,Viippero,-198.628022095349
Aq,Viippero,-177.768299969337
Aq,Viippero,-218.396920577027
Aq,Viippero,-234.98072053457
Aq,Viippero,-108.342809388061
Aq,Viippero,-149.893012190495
Aq,Viippero,-186.547448739121
Aq,Viippero,-193.038404472047
Aq,Viippero,-205.619070040542
Aq,Viippero,-205.478197133963
Aq,Viippero,-217.663041818256
Aq,Viippero,-187.214945711758
Aq,Viippero,-232.706702324416
Aq,Viippero,-206.139334659888
Aq,Viippero,-180.795380391089
Aq,Viippero,-195.431170763086
Aq,Viippero,-165.33571477878
Aq,Viippero,-182.489590387146
Aq,Viippero,-178.954250497018
Aq,Viippero,-213.846788213505
Aq,Viippero,-183.115102899948
Aq,Viippero,-138.179234200924
Aq,Viippero,-206.029107796433
Aq,Viippero,-215.580141801493
Aq,Viippero,-190.692592423531
Aq,Viippero,-181.55149477965
Aq,Viippero,-177.442762580823
Aq,Viippero,-189.894590205985
Aq,Viippero,-152.223008246972
Aq,Viippero,-200.548072474658
Aq,Viippero,-175.003822343971
Aq,Viippero,-131.537840887404
Aq,Viippero,-146.004645419422
Aq,Viippero,-187.060339007408
Aq,Viippero,-177.227818923002
Aq,Viippero,-213.555404243558
Aq,Viippero,-155.855494177719
Aq,Viippero,-179.738844088727
Aq,Viippero,-187.546521153767
Aq,Viippero,-157.561425415869
Aq,Viippero,-225.210296420858
Aq,Viippero,-202.510670013625
Aq,Viippero,-178.943852280722
Aq,Viippero,-175.918061446365
Aq,Viippero,-197.30644521877
Ter,Viippero,-115.645559193699
Ter,Viippero,-143.869025738063
Ter,Viippero,-117.241169641151
Ter,Viippero,-147.551149584145
Ter,Viippero,-131.725303567727
Ter,Viippero,-115.797467393353
Ter,Viippero,-132.727043170622
Ter,Viippero,-136.149112215641
Ter,Viippero,-132.769111516756
Ter,Viippero,-121.858657935236
Ter,Viippero,-136.68546118388
Ter,Viippero,-117.348177429842
Ter,Viippero,-124.209251884514
Ter,Viippero,-121.657485322013
Ter,Viippero,-109.309068983458
Ter,Viippero,-119.749758154512
Ter,Viippero,-138.759044292801
Ter,Viippero,-126.851889438126
Ter,Viippero,-138.00119756372
Ter,Viippero,-134.753235505698
Ter,Viippero,-145.682404203355
Ter,Viippero,-132.579455461902
Ter,Viippero,-116.142481588939
Ter,Viippero,-141.615173695367
Ter,Viippero,-116.585350121727
Ter,Viippero,-132.760599418902
Ter,Viippero,-127.332202026216
Ter,Viippero,-123.540583816353
Ter,Viippero,-125.73953177356
Ter,Viippero,-124.441043009832
Ter,Viippero,-121.927697980968
Ter,Viippero,-144.654228767804
Ter,Viippero,-123.882707011151
Ter,Viippero,-138.820296462854
Ter,Viippero,-120.264575759322
Ter,Viippero,-114.798926969521
Ter,Viippero,-116.068484584151
Ter,Viippero,-157.640820477732
Ter,Viippero,-131.888931139335
Ter,Viippero,-113.195735429631
Ter,Viippero,-139.412659755231
Ter,Viippero,-121.631595107279
Ter,Viippero,-124.23367297749
Ter,Viippero,-127.901612499212
Ter,Viippero,-135.981753843562
Ter,Viippero,-111.748802591314
Ter,Viippero,-149.937065766236
Ter,Viippero,-137.844224222616
Ter,Viippero,-120.307243655599
Ter,Viippero,-137.133486040639
Ter,Viippero,-147.363990232687
Ter,Viippero,-114.606091078874
Ter,Viippero,-111.412682709604
Ter,Viippero,-119.716784419071
Ter,Viippero,-138.407592432171
Ter,Viippero,-111.046688438571
Ter,Viippero,-112.343134857937
Ter,Viippero,-126.146891500155
Ter,Viippero,-137.235543152583
Ter,Viippero,-136.139796929942
Ter,Viippero,-116.262718097252
Ter,Viippero,-119.372919201738
Ter,Viippero,-138.628226258811
Ter,Viippero,-104.985280608574
Ter,Viippero,-123.300891604406
Ter,Viippero,-127.14086996278
Ter,Viippero,-134.278688989359
Ter,Viippero,-112.986364746423
Ter,Viippero,-130.247520762961
Ter,Viippero,-117.252873671795
Ter,Viippero,-134.306670447491
Ter,Viippero,-133.911832771425
Ter,Viippero,-137.475446698654
Ter,Viippero,-119.070185828907
Ter,Viippero,-116.099300554806
Ter,Viippero,-164.553669289611
Ter,Viippero,-100.014011361016
Ter,Viippero,-121.888212286457
Ter,Viippero,-119.339758347108
Ter,Viippero,-121.214216093861
Ter,Viippero,-114.9711912318
Ter,Viippero,-118.680122632205
Ter,Viippero,-127.566427647252
Ter,Viippero,-109.836230132918
Ter,Viippero,-115.859939851386
Ter,Viippero,-129.384398949139
Ter,Viippero,-116.051362285981
Ter,Viippero,-121.692356191242
Ter,Viippero,-132.563873061806
Ter,Viippero,-124.520179826037
Ter,Viippero,-141.993885058226
Ter,Viippero,-121.847599504664
Ter,Viippero,-131.327856515454
Ter,Viippero,-122.610666628495
Ter,Viippero,-132.795227001766
Ter,Viippero,-128.919060045746
Ter,Viippero,-129.830087924611
Ter,Viippero,-120.386484751984
Ter,Viippero,-126.408336805542
Ter,Viippero,-135.839242835767
Aq,Viitaanjarvi,-235.700368521187
Aq,Viitaanjarvi,-221.197779738048
Aq,Viitaanjarvi,-230.068663718763
Aq,Viitaanjarvi,-205.618022186172
Aq,Viitaanjarvi,-184.785836597365
Aq,Viitaanjarvi,-207.34176553762
Aq,Viitaanjarvi,-239.010275029899
Aq,Viitaanjarvi,-199.85611691271
Aq,Viitaanjarvi,-189.410159635668
Aq,Viitaanjarvi,-232.742264067184
Aq,Viitaanjarvi,-211.787087100431
Aq,Viitaanjarvi,-179.547481783748
Aq,Viitaanjarvi,-186.825539218341
Aq,Viitaanjarvi,-218.627975323074
Aq,Viitaanjarvi,-210.919822195658
Aq,Viitaanjarvi,-200.942100451536
Aq,Viitaanjarvi,-225.024301089681
Aq,Viitaanjarvi,-205.989349516122
Aq,Viitaanjarvi,-204.480261740078
Aq,Viitaanjarvi,-183.299421627462
Aq,Viitaanjarvi,-215.457990731714
Aq,Viitaanjarvi,-205.70035054387
Aq,Viitaanjarvi,-176.49839401501
Aq,Viitaanjarvi,-229.321379006936
Aq,Viitaanjarvi,-224.261413910583
Aq,Viitaanjarvi,-213.72077544567
Aq,Viitaanjarvi,-191.860323249387
Aq,Viitaanjarvi,-198.745721077153
Aq,Viitaanjarvi,-195.732521157713
Aq,Viitaanjarvi,-212.15739633323
Aq,Viitaanjarvi,-169.741882686361
Aq,Viitaanjarvi,-156.875912682398
Aq,Viitaanjarvi,-167.533682013889
Aq,Viitaanjarvi,-186.883932274517
Aq,Viitaanjarvi,-201.928782383894
Aq,Viitaanjarvi,-185.855395391855
Aq,Viitaanjarvi,-180.664202157669
Aq,Viitaanjarvi,-234.942275483444
Aq,Viitaanjarvi,-202.03438673885
Aq,Viitaanjarvi,-191.736645930715
Aq,Viitaanjarvi,-243.947303548613
Aq,Viitaanjarvi,-226.428897850442
Aq,Viitaanjarvi,-225.866699238304
Aq,Viitaanjarvi,-202.411877560415
Aq,Viitaanjarvi,-212.018166074319
Aq,Viitaanjarvi,-204.873626377723
Aq,Viitaanjarvi,-197.850774193836
Aq,Viitaanjarvi,-178.378921940775
Aq,Viitaanjarvi,-214.446505320308
Aq,Viitaanjarvi,-203.099828182947
Aq,Viitaanjarvi,-207.778470149721
Aq,Viitaanjarvi,-233.174516141118
Aq,Viitaanjarvi,-177.080567711954
Aq,Viitaanjarvi,-173.614827715875
Aq,Viitaanjarvi,-224.291022378693
Aq,Viitaanjarvi,-168.868353942212
Aq,Viitaanjarvi,-201.638314859874
Aq,Viitaanjarvi,-224.705774447705
Aq,Viitaanjarvi,-210.155312470993
Aq,Viitaanjarvi,-236.33979573665
Aq,Viitaanjarvi,-216.240289392728
Aq,Viitaanjarvi,-230.449740793118
Aq,Viitaanjarvi,-195.430057754737
Aq,Viitaanjarvi,-243.823122442453
Aq,Viitaanjarvi,-201.193457409067
Aq,Viitaanjarvi,-213.986118868567
Aq,Viitaanjarvi,-226.007950465589
Aq,Viitaanjarvi,-183.128569503334
Aq,Viitaanjarvi,-143.327645754547
Aq,Viitaanjarvi,-186.469757352199
Aq,Viitaanjarvi,-238.435645594826
Aq,Viitaanjarvi,-184.312577135603
Aq,Viitaanjarvi,-224.850392600806
Aq,Viitaanjarvi,-232.333914078156
Aq,Viitaanjarvi,-167.969555832844
Aq,Viitaanjarvi,-211.822192148211
Aq,Viitaanjarvi,-195.862805756369
Aq,Viitaanjarvi,-170.841915980666
Aq,Viitaanjarvi,-191.664543283617
Aq,Viitaanjarvi,-203.798709344058
Aq,Viitaanjarvi,-227.457350134871
Aq,Viitaanjarvi,-166.515238476628
Aq,Viitaanjarvi,-236.383696899236
Aq,Viitaanjarvi,-209.493350747401
Aq,Viitaanjarvi,-194.771510974642
Aq,Viitaanjarvi,-184.163460750894
Aq,Viitaanjarvi,-180.622897878629
Aq,Viitaanjarvi,-178.692915818401
Aq,Viitaanjarvi,-211.995206382304
Aq,Viitaanjarvi,-196.757968479198
Aq,Viitaanjarvi,-155.998221111435
Aq,Viitaanjarvi,-212.820296781922
Aq,Viitaanjarvi,-200.09084324639
Aq,Viitaanjarvi,-206.999238841626
Aq,Viitaanjarvi,-197.249715320908
Aq,Viitaanjarvi,-213.189093304585
Aq,Viitaanjarvi,-195.309022680952
Aq,Viitaanjarvi,-241.994814054982
Aq,Viitaanjarvi,-233.27412606582
Aq,Viitaanjarvi,-204.381373200118
Ter,Viitaanjarvi,-118.331977181748
Ter,Viitaanjarvi,-129.731863294409
Ter,Viitaanjarvi,-125.716038624321
Ter,Viitaanjarvi,-120.934317960484
Ter,Viitaanjarvi,-120.834550883444
Ter,Viitaanjarvi,-142.720712400729
Ter,Viitaanjarvi,-110.784169678114
Ter,Viitaanjarvi,-135.805391006328
Ter,Viitaanjarvi,-123.901419032749
Ter,Viitaanjarvi,-117.894362760244
Ter,Viitaanjarvi,-107.834190222853
Ter,Viitaanjarvi,-129.61618267511
Ter,Viitaanjarvi,-169.796534851305
Ter,Viitaanjarvi,-146.40775690606
Ter,Viitaanjarvi,-128.236753051925
Ter,Viitaanjarvi,-118.508297385533
Ter,Viitaanjarvi,-160.054063616868
Ter,Viitaanjarvi,-135.270045717593
Ter,Viitaanjarvi,-112.42541625322
Ter,Viitaanjarvi,-119.006744216544
Ter,Viitaanjarvi,-116.777306453495
Ter,Viitaanjarvi,-142.791469878561
Ter,Viitaanjarvi,-131.957545029553
Ter,Viitaanjarvi,-125.080799778255
Ter,Viitaanjarvi,-124.617972066524
Ter,Viitaanjarvi,-120.193545592041
Ter,Viitaanjarvi,-136.291257566916
Ter,Viitaanjarvi,-87.6991353828648
Ter,Viitaanjarvi,-112.701850291413
Ter,Viitaanjarvi,-127.584027696667
Ter,Viitaanjarvi,-136.93898936016
Ter,Viitaanjarvi,-126.389668037597
Ter,Viitaanjarvi,-142.549920050966
Ter,Viitaanjarvi,-121.661907632208
Ter,Viitaanjarvi,-123.590126137737
Ter,Viitaanjarvi,-133.35671823304
Ter,Viitaanjarvi,-118.291730411661
Ter,Viitaanjarvi,-143.67150625866
Ter,Viitaanjarvi,-117.840703813746
Ter,Viitaanjarvi,-127.322381875081
Ter,Viitaanjarvi,-129.88576192751
Ter,Viitaanjarvi,-118.472458997909
Ter,Viitaanjarvi,-117.530844467654
Ter,Viitaanjarvi,-114.211098827123
Ter,Viitaanjarvi,-146.213118220059
Ter,Viitaanjarvi,-133.571641732779
Ter,Viitaanjarvi,-152.406141841263
Ter,Viitaanjarvi,-135.344767330724
Ter,Viitaanjarvi,-129.05334381212
Ter,Viitaanjarvi,-144.976954355344
Ter,Viitaanjarvi,-138.069495978356
Ter,Viitaanjarvi,-146.526545065612
Ter,Viitaanjarvi,-114.731966445833
Ter,Viitaanjarvi,-119.483795697389
Ter,Viitaanjarvi,-133.572669011222
Ter,Viitaanjarvi,-123.267968054124
Ter,Viitaanjarvi,-117.33026361032
Ter,Viitaanjarvi,-115.803647294995
Ter,Viitaanjarvi,-119.62416721409
Ter,Viitaanjarvi,-131.703727087384
Ter,Viitaanjarvi,-107.075760242801
Ter,Viitaanjarvi,-128.326690138991
Ter,Viitaanjarvi,-128.326029876005
Ter,Viitaanjarvi,-123.197347422276
Ter,Viitaanjarvi,-125.078672683162
Ter,Viitaanjarvi,-136.897907509433
Ter,Viitaanjarvi,-121.121514976313
Ter,Viitaanjarvi,-119.892510449157
Ter,Viitaanjarvi,-119.433396253938
Ter,Viitaanjarvi,-141.833607249045
Ter,Viitaanjarvi,-112.839036547937
Ter,Viitaanjarvi,-131.645095590042
Ter,Viitaanjarvi,-133.933186531404
Ter,Viitaanjarvi,-118.673093453906
Ter,Viitaanjarvi,-115.628086461592
Ter,Viitaanjarvi,-124.202753263406
Ter,Viitaanjarvi,-130.160977598339
Ter,Viitaanjarvi,-136.43845239596
Ter,Viitaanjarvi,-128.123520310074
Ter,Viitaanjarvi,-120.280501312652
Ter,Viitaanjarvi,-145.944748985726
Ter,Viitaanjarvi,-126.447139711939
Ter,Viitaanjarvi,-130.83410255338
Ter,Viitaanjarvi,-130.894854259815
Ter,Viitaanjarvi,-122.904461577005
Ter,Viitaanjarvi,-109.466228412304
Ter,Viitaanjarvi,-131.073722065407
Ter,Viitaanjarvi,-138.70000990096
Ter,Viitaanjarvi,-122.919560736776
Ter,Viitaanjarvi,-110.319297110586
Ter,Viitaanjarvi,-131.673547522115
Ter,Viitaanjarvi,-129.946143036753
Ter,Viitaanjarvi,-134.973450423266
Ter,Viitaanjarvi,-123.838111423893
Ter,Viitaanjarvi,-127.272565454359
Ter,Viitaanjarvi,-132.014748777513
Ter,Viitaanjarvi,-134.278066490673
Ter,Viitaanjarvi,-124.58979152089
Ter,Viitaanjarvi,-125.922204597452
Ter,Viitaanjarvi,-129.413878613488
Aq,Villikkalanjarvi,-202.274064207144
Aq,Villikkalanjarvi,-198.438255874743
Aq,Villikkalanjarvi,-163.76794396756
Aq,Villikkalanjarvi,-206.003650292531
Aq,Villikkalanjarvi,-133.187922559627
Aq,Villikkalanjarvi,-211.263950005604
Aq,Villikkalanjarvi,-181.530175474166
Aq,Villikkalanjarvi,-160.413855195992
Aq,Villikkalanjarvi,-194.297360899225
Aq,Villikkalanjarvi,-175.181626671136
Aq,Villikkalanjarvi,-238.339793950883
Aq,Villikkalanjarvi,-197.846860216427
Aq,Villikkalanjarvi,-168.780471497212
Aq,Villikkalanjarvi,-207.131253887856
Aq,Villikkalanjarvi,-188.773783464193
Aq,Villikkalanjarvi,-210.736624656085
Aq,Villikkalanjarvi,-244.285362929981
Aq,Villikkalanjarvi,-176.832911373506
Aq,Villikkalanjarvi,-160.88028658849
Aq,Villikkalanjarvi,-207.246742453321
Aq,Villikkalanjarvi,-174.029804981848
Aq,Villikkalanjarvi,-218.949957979364
Aq,Villikkalanjarvi,-181.742866190421
Aq,Villikkalanjarvi,-189.900229407804
Aq,Villikkalanjarvi,-190.397989568378
Aq,Villikkalanjarvi,-195.737110644527
Aq,Villikkalanjarvi,-186.67948492974
Aq,Villikkalanjarvi,-190.170507216356
Aq,Villikkalanjarvi,-188.795078383683
Aq,Villikkalanjarvi,-209.251009980065
Aq,Villikkalanjarvi,-167.168456822347
Aq,Villikkalanjarvi,-213.667051893574
Aq,Villikkalanjarvi,-189.114336958479
Aq,Villikkalanjarvi,-172.650130639255
Aq,Villikkalanjarvi,-174.27459854697
Aq,Villikkalanjarvi,-141.065513087732
Aq,Villikkalanjarvi,-169.590662595861
Aq,Villikkalanjarvi,-166.989072779235
Aq,Villikkalanjarvi,-183.114555717109
Aq,Villikkalanjarvi,-151.693637752048
Aq,Villikkalanjarvi,-212.353867888227
Aq,Villikkalanjarvi,-174.317870032437
Aq,Villikkalanjarvi,-190.933465787781
Aq,Villikkalanjarvi,-144.796449548957
Aq,Villikkalanjarvi,-194.416172603766
Aq,Villikkalanjarvi,-246.631467264128
Aq,Villikkalanjarvi,-200.545897067013
Aq,Villikkalanjarvi,-179.415334786625
Aq,Villikkalanjarvi,-190.010003739701
Aq,Villikkalanjarvi,-183.919358977388
Aq,Villikkalanjarvi,-202.681068965754
Aq,Villikkalanjarvi,-206.373697584944
Aq,Villikkalanjarvi,-188.297197816034
Aq,Villikkalanjarvi,-200.326648425892
Aq,Villikkalanjarvi,-174.652534532847
Aq,Villikkalanjarvi,-138.668328641651
Aq,Villikkalanjarvi,-164.460770239408
Aq,Villikkalanjarvi,-214.073924842247
Aq,Villikkalanjarvi,-192.398409021943
Aq,Villikkalanjarvi,-164.257350272109
Aq,Villikkalanjarvi,-170.08578886058
Aq,Villikkalanjarvi,-162.645416650265
Aq,Villikkalanjarvi,-158.656333675609
Aq,Villikkalanjarvi,-183.615074644467
